매장명,주소,구
충주칠금점,"충북 충주시 신립로 80 (칠금동) 1층,2층",충주시
제천중앙점,충청북도 제천시 의림대로 112,제천시
제천청전동점,충북 제천시 의림대로29길 22,제천시
제천장락DI본점,충북 제천시 장락로 185-5 (장락동) 이디야커피,제천시
제천강저점,"충북 제천시 강저로11나길 13 (강제동, 센트럴 코아루) 상가2동 104호",제천시
제천왕암점,충북 제천시 소새로7길 10 (왕암동),제천시
제천시청점,충청북도 제천시 원뜰로 24 이디야커피,제천시
제천하소점,충북 제천시 용두대로15길 18-3 (하소동) 이디야커피,제천시
제천고명점,충북 제천시 고명로 6-8 (강제동) 101호,제천시
제천의림점,충북 제천시 칠성로 74 (의림동) 1층,제천시
제천의림지DI점,충북 제천시 의림대로47길 32 (모산동) 1층,제천시
제천장락중앙점,"충북 제천시 내토로57길 19 (장락동, 장락파라디아) 상가동 3층",제천시
제천그네공원점,충북 제천시 청전대로 81 (청전동) 1층,제천시
제천마렌지오DI점,충북 제천시 청전동 8-2 (마렌지오쇼핑센터) 2층,제천시
제천신백점,충북 제천시 탑안로 45 (신백동) (신백동),제천시
옥천역점,충북 옥천군 옥천읍 중앙로1길 6-1 (금구리) 이디야커피,옥천군
충북옥천중앙점,충북 옥천군 옥천읍 삼양로 88 (제2종근린생활시설) 이디야커피,옥천군
충북옥천향수점,충북 옥천군 옥천읍 성왕로 1263 2층,옥천군
충북영동점,충청북도 영동군 영산로 19,영동군
황간농협DI점,충북 영동군 황간면 영동황간로 1520,영동군
증평초중점,충북 증평군 증평읍 초중5길 40,증평군
증평중앙점,충북 증평군 증평읍 광장로 80-1,증평군
증평송산점,충북 증평군 증평읍 송산로1길 17-25 1층 101호,증평군
충북진천점,충청북도 진천군 상산로 70 (진천읍  ),진천군
광혜원점,충북 진천군 광혜원면 중리1길 32-5,진천군
진천혁신점,충북 진천군 덕산면 공원로 4,진천군
충북진천대교점,충북 진천군 진천읍 읍내리 185-27 1층,진천군
진천산단DI점,충북 진천군 덕산읍 덕금로 517 이디야커피(진천산단DI점),진천군
진천덕산DI점,충북 진천군 덕산읍 용몽로 132 이디야커피(진천덕산DI점),진천군
충북괴산점,충청북도 괴산군 읍내로 293,괴산군
충북괴산군립도서관점,충북 괴산군 괴산읍 읍내로 184 (괴산 군립도서관) 3층,괴산군
충북혁신도시점,충청북도 음성군 맹동면 대하로 265,음성군
충북음성점,충북 음성군 음성읍 수정로 26 이디야 커피,음성군
충북대소점,충북 음성군 대소면 대금로 528 101호,음성군
충북음성삼성점,충북 음성군 삼성면 덕정로30번길 7-2 이디야커피,음성군
충북음성원남산단점,충북 음성군 원남면 원남산단1길 20,음성군
음성금왕산단점,충북 음성군 금왕읍 금왕테크노1길 14 501호,음성군
맹동제이에이골프연습장점,충북 음성군 맹동면 진성로 938,음성군
충북음성성본점,"충북 음성군 대소면 성본상가로 49 102,103호",음성군
청주대중앙도서관점,충북 음성군 삼성면 대성로 298 중앙도서관 2층,음성군
단양중앙점,충북 단양군 단양읍 삼봉로 292-1 (LG컴퓨터대리점),단양군
세종시부강DI점,세종특별자치시 부강면 청연로 123 ------이디야커피 세종시부강DI점,세종특별자치시
세종명학산단점,"세종특별자치시 연동면 명학산단1로 18 1,2층",세종특별자치시
포스코퓨처엠세종캠퍼스점,세종특별자치시 소정면 매실로 294,세종특별자치시
세종대명벨리온점,"세종특별자치시 집현중앙7로 6 (집현동, 지식산업센터) 1층 지1층 지152호",세종특별자치시
세종시갈매점,"세종특별자치시 갈매로 353 (어진동, 에비뉴힐) A동 1층 1002,1004호",세종특별자치시
세종고려대점,세종특별자치시 조치원읍 세종로 2511 (고려대학교세종캠퍼스) 1층,세종특별자치시
세종시조치원점,세종특별자치시 조치원읍 조치원로 19-2 1층,세종특별자치시
세종시고운동점,"세종특별자치시 마음로 67 (고운동, 가락마을1단지) 상가2동 지1층 근생2-103호",세종특별자치시
세종시다정동점,"세종특별자치시 다정중앙로 51 (다정동, 더다정빌딩) 101,102호",세종특별자치시
조치원죽림점,"세종특별자치시 조치원읍 세종로 2282 (죽림리) 럭스스퀘어 2층 205,206호",세종특별자치시
세종시아름동점,세종특별자치시   보듬3로 100 (아름동  ),세종특별자치시
세종시나성동점,세종특별자치시 나성북1로 12 1층 105호,세종특별자치시
세종시대평동점,"세종특별자치시 시청대로 35 시드니힐 1층 108,109호",세종특별자치시
세종시새롬동점,"세종특별자치시 새롬중앙로 33 1층 111,112호",세종특별자치시
세종시청점,"세종특별자치시 호려울로 45 1층 107호(보람동, 금남프라자)",세종특별자치시
세종시소담동점,"세종특별자치시 소담1로 12 106호, 107호(소담동)",세종특별자치시
세종시광장점,"세종특별자치시 국세청로 32 (나성동, 마크원애비뉴) 1층 B106, B107A, B107B호",세종특별자치시
세종시어진동점,세종특별자치시 어진동 1-5 주차장용치 1-25 어진프라자 101,세종특별자치시
세종시첫마을점,세종특별자치시   나리1로 16 (한솔동  ) 첫마을아파트3단지 상가-101,세종특별자치시
포항장량점,경북 포항시 북구 장량로 55 (장성동) 101호,포항시
포항환호공원식물원점,경북 포항시 북구 환호로61번길 9 1동 1층(양덕동),포항시
포항호텔영일대점,경북 포항시 남구 행복길75번길 11 1층,포항시
포항해군병원점,경북 포항시 남구 오천읍 충무로 70 이디야 포항해군병원점,포항시
포항대련DI점,경북 포항시 북구 흥해읍 새마을로 262 B동 1층,포항시
포항압연대식당점,경북 포항시 남구 동해안로 6262 (동촌동) 포항제철소 압연대식당 1층,포항시
포항초곡점,경북 포항시 북구 흥해읍 초곡지구로 52 22 1층,포항시
포항역점,경북 포항시 북구 흥해읍 포항역로 1 (포항역) 1층,포항시
포항포스코점,"경북 포항시 남구 동해안로 6261 (괴동동, 포스코본사) 2층",포항시
포스코퓨처엠포항본사점,"경북 포항시 남구 신항로 110 (청림동, (주)포스코퓨처엠) 1층",포항시
포항롯데마트점,"경북 포항시 남구 지곡로 237 (지곡동, 롯데마트) 롯데마트 1F",포항시
포항항구점,경북 포항시 북구 선착로77번길 13 (항구동) 1층,포항시
포항시청점,경북 포항시 남구 대이로 25 (대잠동) 1층 101호,포항시
포항해병1사단점,경북 포항시 남구 오천읍 충무로 70 3층,포항시
포항양덕점,"경북 포항시 북구 천마로 66 (양덕동) 1층 102,103,104,105호",포항시
포항이동이마트점,경북 포항시 북구 득량동  188번지 이마트 1층,포항시
포항영일대점,경북 포항시 북구 해안로 115 (두호동) 1층,포항시
포항오광장점,"경북 포항시 북구 중흥로 175 (죽도동) 1,2층",포항시
포항종합운동장점,"경북 포항시 남구 희망대로 811 (대도동) 1,2층",포항시
포항죽도시장점,경북 포항시 북구 죽도시장길 24 (죽도동) 1-2층,포항시
포항양학점,경북 포항시 북구 양학로17번길 5 (득량동) B동 1층,포항시
포항용흥점,"경북 포항시 북구 대안길 44 (용흥동, 우방스포츠프라자) 102호",포항시
좋은선린병원점,"경북 포항시 북구 대신로 43 (대신동, 선린병원) 1층",포항시
포항메트로시티점,"경북 포항시 북구 창흥로 30 1층 101호, 102호(창포동)",포항시
포항화진점,경북 포항시 북구 송라면 동해대로3378번길 2 1층,포항시
포항이동골프점,경상북도 포항시 남구 대잠동 221-4,포항시
포항우현동점,경상북도 포항시 북구 우현동 50-1,포항시
포항두호동점,경상북도 포항시 북구 대곡로 47 1층(두호동),포항시
포항효자동점,경북 포항시 남구 효자동  583-2,포항시
경주월성점,경북 경주시 금성로 279-2 (성건동) 1층 이디야커피,경주시
경주성동중앙점,경북 경주시 원화로 287 (성동동) 1층,경주시
경주석장점,경북 경주시 석장길 59-2 (석장동) 이디야커피,경주시
경주동국대병원점,"경북 경주시 동대로 87 (석장동, 동국대학교 경주병원) 2층",경주시
경주동문로점,경북 경주시 동문로 91 (성건동),경주시
경주북군점,경북 경주시 북군3길 9-2 (북군동) 이디야커피,경주시
경주현곡점,"경북 경주시 현곡면 용담로 548 (경주센트럴푸르지오) 상가동 10,11호",경주시
경주건천점,경북 경주시 건천읍 건천천남길 12 이디야커피,경주시
경주불국점,경북 경주시 산업로 2984 1층,경주시
국립경주박물관점,"경북 경주시 일정로 186 (인왕동, 국립경주박물관) 이디야커피",경주시
경주홈플러스점,"경북 경주시 공단로 97 (용강동, 홈플러스) 이디야커피",경주시
경주괘릉점,경북 경주시 외동읍 산업로 2762-3,경주시
경주시청점,경북 경주시 양정로 247 (동천동) 1층 101호,경주시
경주황성롯데시네마점,경북 경주시 유림로5번길 85-32 (황성동) 1층,경주시
경주모화DI점,경북 경주시 외동읍 산업로 1885-33 1~2F,경주시
경주삼릉DI점,경북 경주시 내남면 포석로 508 1층,경주시
경주대현건천휴게소점,경북 경주시 건천읍 대경로 3977 이디야커피（경주대현건천휴게소점）,경주시
경주한화리조트점,"경북 경주시 보문로 182-27 (북군동, 경주한화리조트) 1층",경주시
경주신라부티크호텔점,"경북 경주시 강변로 200 (노서동, 황실예식장) 다동 1층(노서동)",경주시
경주금장점,경상북도 경주시 용담로 181 (현곡면),경주시
경주성동점,경북 경주시 성동동  420-85,경주시
경주황성동점,경북 경주시 황성동  442-13,경주시
경주외동공단점,경상북도 경주시 내외로 10,경주시
경주동국대점,경상북도 경주시 금성로 413,경주시
경주황성유림점,경상북도 경주시 용담로 92번길 66,경주시
경주동천동점,경상북도 경주시 양정로290번길 12  1층,경주시
경주시외터미널점,경상북도 경주시 강변로 184 (노서동  ) 1층,경주시
경주동천현대점,경상북도 경주시 동천로49번길 3 (동천동),경주시
경주점,경북 경주시 화랑로 101,경주시
경주입실점,"경북 경주시 외동읍 산업로 2183 나동, 1층",경주시
경주안강점,경북 경주시 안강읍 안강중앙로 159,경주시
경주보문지티랜드점,경북 경주시 신평동 150-10 2층,경주시
경주충효서라벌점,경북 경주시 충효녹지길 58-2 1층(충효동),경주시
경주알천점,경북 경주시 탈해로52번길 15 (동천동),경주시
경주용강동점,경북 경주시 승삼북길 27 103호(용강동),경주시
경주황성휴포레점,경북 경주시 유림로 21 협성휴포레상가,경주시
경주용황점,경북 경주시 용강동 657-3,경주시
김천혁신도시점,"경북 김천시 혁신3로 26 1층 104, 105호",김천시
김천부곡점,경북 김천시 부곡맛고을2길 27 (부곡동),김천시
김천시청점,경북 김천시 시청로 107 (신음동),김천시
김천연화지점,경북 김천시 대학로 106 (교동) 202호,김천시
김천구미역점,경북 김천시 남면 혁신1로 51 (김천(구미)역),김천시
김천영남대로점,경북 김천시 영남대로 1740 (모암동),김천시
안동점,경북 안동시 삼산동  111-1번지,안동시
안동옥동점,"경북 안동시 광명로 189 1층(옥동, 희망빌딩)",안동시
안동강남점,경상북도 안동시 강남5길 35 (정하동  ) 1층,안동시
안동송현점,경북 안동시 송현길 154-17 1층 1호 3호(송현동),안동시
안동홈플러스점,경북 안동시 경동로 656,안동시
안동대점,경북 안동시 송천2길 78-2 (송천동) 1층,안동시
안동태화점,경북 안동시 경동로 529-1 (태화동),안동시
안동충효부대점,경북 안동시 경동로 371,안동시
구미구평점,"경북 구미시 인동43길 5-7 B동 1층(구평동, 강동빌딩)",구미시
구미SK실트론점,경북 구미시 3공단3로 132-11 (시미동) SK실트론 3공장,구미시
구미상모점,경북 구미시 박정희로 99-7 (상모동),구미시
구미임은DI점,경북 구미시 왕산로5길 13 (임은동),구미시
구미진평점,경북 구미시 인동34길 22 (진평동) 1층,구미시
