매장코드,매장명,주소,오픈날짜
1777,여수마리나,전라남도 여수시 웅천동 1881-4,2021-03-18
1906,전남화순DT,전라남도 화순군 화순읍 신기리 334-1,2021-12-16
1142,전남나주,"전라남도 나주시 빛가람동 196-5 103,103,105,106호",2016-12-16
2535,나주금성관,"전라남도 나주시 중앙동 48-13, 48-30, 48-31, 48-32",2026-04-30
1680,나주혁신DT,전라남도 나주시 빛가람동 904,2020-08-07
2063,전북김제DT,전북특별자치도 김제시 검산동 895-86,2022-12-21
2072,전북남원DT,전북특별자치도 남원시 쌍교동 58-6,2022-12-22
1469,익산모현,전북특별자치도 익산시 모현동1가 320,2019-02-14
1148,익산영등DT,전북특별자치도 익산시 영등동 340-11,2016-12-22
489,익산영등,전북특별자치도 익산시 영등동 149-1 CGV익산,2012-03-09
2172,익산어양,전북특별자치도 익산시 영등동 816-4,2023-08-25
2441,익산부송,전북특별자치도 익산시 부송동 1066-4,2025-08-29
2499,익산원광대,전북특별자치도 익산시 신동 762-17,2025-12-18
1907,익산동산DT,전북특별자치도 익산시 동산동 604-9,2021-12-17
1492,전주송천DT,"전북특별자치도 전주시 덕진구 송천동2가 487, 488",2019-04-30
1563,전북대병원DT,전북특별자치도 전주시 덕진구 금암동 1552-19,2019-10-31
1358,전주혁신도시,"전북특별자치도 전주시 덕진구 중동 774-3, 103호,104호,105호",2018-04-06
1298,전주덕진광장DT,전북특별자치도 전주시 덕진구 덕진동1가 1275-22,2017-11-29
524,전북대,전북특별자치도 전주시 덕진구 덕진동1가 1263-3,2012-05-31
2209,전주에코DT,전북특별자치도 전주시 덕진구 전미동1가 13-4,2023-11-10
2491,전북대병원,전북특별자치도 전주시 덕진구 금암동 634-18 전북대학교병원 본관 1층,2025-12-18
1865,전주에코시티,전북특별자치도 전주시 덕진구 송천동2가 1329-1 로마네시티 현대썬앤빌 전주,2021-10-07
1735,전주인후DT,"전북특별자치도 전주시 덕진구 인후동1가 914-7, 914-8, 914-9",2020-12-10
1952,전주호성DT,전북특별자치도 전주시 덕진구 호성동1가 586,2022-03-31
2182,전주만성DT,전북특별자치도 전주시 덕진구 만성동 581,2023-09-14
1820,전주IC DT,전북특별자치도 전주시 덕진구 여의동 654-2,2021-06-17
2277,전주아중DT,전북특별자치도 전주시 덕진구 우아동1가 908-1,2024-06-28
2185,전주시청,전북특별자치도 전주시 완산구 서노송동 568-95 대우빌딩,2023-09-15
1374,전주평화DT,전북특별자치도 전주시 완산구 평화동2가 300-1,2018-06-21
1371,전주백제대로DT,전북특별자치도 전주시 완산구 중화산동2가 648,2018-06-14
992,전주효자DT,전북특별자치도 전주시 완산구 효자동1가 410-6,2015-10-15
1018,전주서신,전북특별자치도 전주시 완산구 서신동 964-6,2015-12-22
916,전주홍산로,전북특별자치도 전주시 완산구 효자동2가 1154-3,2015-04-23
907,전주한옥마을,전북특별자치도 전주시 완산구 전동 187-9,2015-03-26
764,전북도청,전북특별자치도 전주시 완산구 효자동3가 1541-7,2014-04-16
470,전주경원,전북특별자치도 전주시 완산구 고사동 142-2,2012-01-06
1717,전주신시가지,전북특별자치도 전주시 완산구 효자동2가 1233-2,2020-10-15
2092,전주이마트,전북특별자치도 전주시 완산구 서신동 767 E마트,2023-02-16
1861,전주효천DT,전북특별자치도 전주시 완산구 효자동2가 778-2,2021-08-26
2357,전주예수병원,전북특별자치도 전주시 완산구 중화산동1가 303-7,2024-12-24
1225,전북정읍DT,전북특별자치도 정읍시 수성동 449-1,2017-05-25
1570,군산나운DT,전북특별자치도 군산시 나운동 843-6,2019-11-15
460,군산수송,전북특별자치도 군산시 수송동 850,2011-12-20
557,군산대,전북특별자치도 군산시 미룡동 872-4,2012-09-26
2443,군산경포천,전북특별자치도 군산시 미장동 51-7 1층,2025-08-29
2109,군산이마트,전북특별자치도 군산시 경암동 590-296 이마트,2023-03-23
1876,군산조촌DT,전북특별자치도 군산시 조촌동 893-2,2021-12-09
1755,군산수송DT,전북특별자치도 군산시 수송동 50-29,2021-01-21
2391,군산디오션시티DT,전북특별자치도 군산시 조촌동 664-2,2025-03-26
1457,공주동학사DT,"충청남도 공주시 반포면 학봉리 436-1, 435-5, 439-1, 441-12, 814-14",2018-12-27
749,공주신관,충청남도 공주시 신관동 265-17 1~2층,2014-03-24
1890,공주DT,"충청남도 공주시 신관동 46, 46-2",2021-12-03
977,논산중앙,충청남도 논산시 취암동 1061-10,2015-09-11
1726,논산내동DT,충청남도 논산시 내동 484-10,2020-11-12
1579,충남보령DT,충청남도 보령시 궁촌동 133-1,2019-11-28
2093,대천해수욕장,"충청남도 보령시 신흑동 2277-5,6",2023-02-23
2293,충남부여DT,"충청남도 부여군 부여읍 쌍북리 568-24, 27",2024-08-14
1368,서산예천DT,충청남도 서산시 예천동 696-7,2018-05-25
692,서산호수,충청남도 서산시 읍내동 38-5 1~2층,2013-11-21
2178,서산석남DT,충청남도 서산시 석남동 134,2023-09-15
1488,천안신부,충청남도 천안시 동남구 신부동 354-1 아라리오갤러리,2019-04-26
1295,천안청당,충청남도 천안시 동남구 청당동 552,2017-11-21
1202,천안안서,충청남도 천안시 동남구 안서동 231-3,2017-04-12
1107,천안IC DT,"충청남도 천안시 동남구 신부동 495-1, 495-2, 495-12",2016-09-09
2147,천안원성DT,충청남도 천안시 동남구 원성동 115-3,2023-06-29
2408,천안남부대로DT,충청남도 천안시 동남구 신방동 110 현대자동차서비스,2025-05-30
2016,신세계천안아산,충청남도 천안시 동남구 신부동 354-1 신세계백화점천안아산점천안종합버스터미널,2022-08-05
2073,천안청당신도시,"충청남도 천안시 동남구 청당동 155-6,158-1,155-5 청당스타빌딩, 1층 일부",2023-01-06
2020,천안대로DT,충청남도 천안시 동남구 구성동 455-2,2022-08-31
2404,순천향천안병원,충청남도 천안시 동남구 봉명동 216-8 순천향대학교천안병원,2025-05-07
1516,천안서북이마트,충청남도 천안시 서북구 백석동 1047 e마트 1층,2019-06-28
1602,천안백석,충청남도 천안시 서북구 백석동 148-2,2020-01-15
1499,천안불당DT,충청남도 천안시 서북구 불당동 1844,2019-05-23
1477,천안서부대로DT,충청남도 천안시 서북구 서부대로 405,2019-03-22
1541,천안두정역DT,충청남도 천안시 서북구 두정동 71-13 성성레이크팰리스모델하우스,2019-09-06
1343,천안시청,충청남도 천안시 서북구 불당동 1525,2018-02-22
1242,천안쌍용역,충청남도 천안시 서북구 쌍용동 446-23 북일빌딩,2017-07-11
1174,천안신불당,충청남도 천안시 서북구 불당동 1618,2017-02-23
875,천안성정DT,충청남도 천안시 서북구 성정동 625-3,2014-12-23
902,천안불당,충청남도 천안시 서북구 불당동 739,2015-03-24
492,천안두정,충청남도 천안시 서북구 두정동 975-1,2012-03-22
385,천안이마트,충청남도 천안시 서북구 쌍용동 191 천안이마트 1층,2011-04-20
2234,천안불당신도시,"충청남도 천안시 서북구 불당동 1491 101,102,103,호",2024-01-18
1834,천안업성레이크,충청남도 천안시 서북구 성성동 45-16,2021-07-16
2313,갤러리아센터시티,"충청남도 천안시 서북구 불당동 1299 갤러리아 센터시티, 8F",2024-09-05
2349,천안불당호반,"충청남도 천안시 서북구 불당동 1829 105,106,107,108호",2024-11-28
2334,천안번영로DT,"충청남도 천안시 서북구 성성동 307, 307-4, 309, 309-4, 309-5",2024-10-18
2066,충남홍성DT,"충청남도 홍성군 홍성읍 대교리 221-1,221-9 일부",2022-12-14
1916,충남도청,"충청남도 홍성군 홍북읍 신경리 589 108,109,110,111호",2022-01-07
1269,계룡대로DT,충청남도 계룡시 엄사면 엄사리 284,2017-09-15
2223,계룡대실DT,충청남도 계룡시 금암동 72-6,2024-01-12
1501,당진시곡DT,"충청남도 당진시 시곡동 67-2, 67, 56-28, 63-16, 63-40, 66, 68-1, 68-5, 68-8",2019-07-10
694,당진문예의전당,충청남도 당진시 읍내동 1057 1층,2013-11-29
2309,당진시청,"충청남도 당진시 수청동 1043, 102,103,104,105호",2024-08-23
1621,아산방축DT,충청남도 아산시 방축동 124-5,2020-03-06
1463,아산배방,충청남도 아산시 배방읍 공수리 1569,2019-01-29
1250,아산탕정,충청남도 아산시 탕정면 명암리 930-1,2017-07-27
1169,아산용화,충청남도 아산시 용화동 1255,2017-01-26
1880,아산권곡,"충청남도 아산시 권곡동 219-21 101,102,103,104,105호",2021-10-29
2083,아산탕정역,"충청남도 아산시 탕정면 매곡리 1219 거산타워 104,105,106,107,111호",2023-02-09
2409,아산탕정DT,충청남도 아산시 탕정면 갈산리 163,2025-05-08
2022,아산모종,충청남도 아산시 모종동 66-2,2022-09-05
1947,천안아산역,충청남도 아산시 배방읍 장재리 1755 우성메디피아,2022-04-01
1535,충북증평,충청북도 증평군 증평읍 송산리 738,2019-08-30
1460,청주용암DT,충청북도 청주시 상당구 용암동 1693 행복을 만드는집,2019-01-30
1341,청주용담DT,충청북도 청주시 상당구 용담동 324-35,2018-02-23
526,청주서문,충청북도 청주시 상당구 서문동 150-2번지,2012-06-22
2195,충북도청,"충청북도 청주시 상당구 문화동 93-1 101호, 112호,113호",2023-10-05
2176,청주동남,"충청북도 청주시 상당구 용암동 3082 101호, 102호, 103호",2023-09-07
1597,충주호암DT,"충청북도 충주시 호암동 653-2, 4",2019-12-23
1372,충주시청DT,"충청북도 충주시 금릉동 714, 717, 819",2018-06-21
1314,충주터미널,충청북도 충주시 봉방동 76-1,2017-12-22
603,충주연수,충청북도 충주시 연수동 1491번지,2013-04-12
1943,충주교현DT,충청북도 충주시 교현동 91,2022-03-24
1721,충북혁신도시,충청북도 음성군 맹동면 두성리 1374,2020-10-22
1407,제천DT,"충청북도 제천시 중앙로2가 68-3, 68-9, 68-11, 68-23",2018-09-06
2205,제천하소DT,"충청북도 제천시 하소동 170-6, 170-25 일부",2023-11-23
2299,제천장락DT,"충청북도 제천시 장락동 343-3, 342-1",2024-08-22
1599,청주비하DT,"충청북도 청주시 흥덕구 비하동 671-11,671-7",2020-01-09
1332,청주오송,충청북도 청주시 흥덕구 오송읍 만수리 535,2018-01-26
1059,청주봉명DT,충청북도 청주시 흥덕구 봉명동 1404 SK주유소,2016-04-29
755,청주강서,충청북도 청주시 흥덕구 강서동 478,2014-03-28
356,청주지웰시티,충청북도 청주시 흥덕구 복대동 3379 신영지웰시티 1차 상업시설,2010-12-08
542,현대충청,충청북도 청주시 흥덕구 복대동 3380,2012-08-22
409,청주터미널,충청북도 청주시 흥덕구 가경동 1416-2 번지,2011-07-20
2425,커넥트현대청주,충청북도 청주시 흥덕구 가경동 1416 청주센트럴시티(터미널복합) G층,2025-06-24
2117,오송바이오산업단지,충청북도 청주시 흥덕구 오송읍 연제리 674,2023-04-06
2104,청주서현,충청북도 청주시 흥덕구 가경동 2270,2023-03-23
1761,청주복대지웰,충청북도 청주시 흥덕구 복대동 288-116,2021-01-28
2270,오송파라곤,"충청북도 청주시 흥덕구 오송읍 봉산리 991 103호, 104호",2024-06-05
1608,청주이마트,충청북도 청주시 서원구 미평동 123-1 이.마트,2020-01-23
1448,청주사직DT,충청북도 청주시 서원구 사직동 125,2018-12-21
983,청주성화,충청북도 청주시 서원구 개신동 702,2015-09-23
563,충북대,충청북도 청주시 서원구 사창동 155-9,2012-10-30
2281,충북대학교병원,충청북도 청주시 서원구 개신동 62 충북대학교병원 로비2층,2024-07-04
1904,청주분평DT,충청북도 청주시 서원구 분평동 534,2021-12-09
2310,충북대캠퍼스,충청북도 청주시 서원구 개신동 12 충북대학교 제1학생회관 1층,2024-09-11
1134,오창호수공원,충청북도 청주시 청원구 오창읍 양청리 820-2,2016-11-16
995,청주율량DT,충청북도 청주시 청원구 율량동 1068,2015-10-22
621,오창과학단지,충청북도 청주시 청원구 오창읍 양청리 752-1,2013-05-23
2242,청주주성,충청북도 청주시 청원구 주성동 354,2024-02-29
2296,오창2산단,충청북도 청주시 청원구 오창읍 주성리 643,2024-08-08
2516,충북진천DT,충청북도 진천군 진천읍 장관리 87-13,2026-02-13
2127,충북혁신덕산,충청북도 진천군 덕산읍 두촌리 2754,2023-05-04
1318,제주신화월드R,제주특별자치도 서귀포시 안덕면 서광리 산24,2017-12-21
1229,제주에듀시티,제주특별자치도 서귀포시 대정읍 보성리 2372 101호,2017-05-31
1197,제주성산DT,제주특별자치도 서귀포시 성산읍 고성리 238,2017-03-29
950,제주중문DT,제주특별자치도 서귀포시 색달동 2476-1,2015-07-15
748,제주송악산,제주특별자치도 서귀포시 대정읍 상모리 133,2014-03-20
972,서귀포DT,제주특별자치도 서귀포시 강정동 246,2015-08-19
547,성산일출봉,"제주특별자치도 서귀포시 성산읍 성산리 109-11 1,2층",2012-09-05
521,제주중문,제주특별자치도 서귀포시 색달동 2864-2번지,2012-05-25
1935,서귀포올레,제주특별자치도 서귀포시 서귀동 274-6 동명백화점,2022-04-01
2505,그랜드조선제주,"제주특별자치도 서귀포시 색달동 2101, 본관 RF",2025-12-26
2381,제주서귀포토평DT,제주특별자치도 서귀포시 토평동 867-1,2025-04-24
2267,제주모슬포DT,제주특별자치도 서귀포시 대정읍 상모리 3837,2024-06-04
2124,제주서귀포남원DT,제주특별자치도 서귀포시 남원읍 남원리 164,2023-04-20
1581,제주도남DT,제주특별자치도 제주시 도남동 351-7,2019-12-12
1578,제주협재,제주특별자치도 제주시 한림읍 협재리 2445-1,2019-12-06
1567,제주외도DT,제주특별자치도 제주시 외도일동 401-1,2019-11-20
1592,제주삼화DT,"제주특별자치도 제주시 도련일동 2191-2, 2191-8",2019-12-19
1363,제주시청,제주특별자치도 제주시 이도이동 1176-85,2018-05-04
1138,제주애월DT,제주특별자치도 제주시 애월읍 고내리 340,2016-11-29
912,제주칠성,제주특별자치도 제주시 일도일동 1461-1,2015-04-09
933,제주노형,제주특별자치도 제주시 노형동 1295-16,2015-05-29
833,제주용담DT,"제주특별자치도 제주시 용담삼동 2572-4,2576-4 화이트하우스",2014-09-23
664,신제주이마트,제주특별자치도 제주시 노형동 919 신제주이마트 1층,2013-09-16
2434,제주함덕해변,제주특별자치도 제주시 조천읍 함덕리 1004-28,2025-07-17
2206,제주세화DT,제주특별자치도 제주시 구좌읍 세화리 1533-1,2023-11-02
2075,제주노형로,제주특별자치도 제주시 노형동 3788-12,2023-01-12
2034,제주노형DT,제주특별자치도 제주시 노형동 1238-2,2022-09-16
2126,제주한라수목원DT,제주특별자치도 제주시 노형동 117-1,2023-04-27
1746,제주서해안로DT,제주특별자치도 제주시 용담삼동 1020-1,2020-12-18
1708,제주일도DT,제주특별자치도 제주시 일도이동 369-13,2020-09-25
1971,제주공항DT,"제주특별자치도 제주시 용담이동 2754-1, 2757-8",2022-06-09
2343,제주금악DT,제주특별자치도 제주시 한림읍 금악리 산30-4 금악휴게소,2024-11-20
2317,제주한담해변DT,제주특별자치도 제주시 애월읍 애월리 2431-1,2024-09-12
